nr,archived_at,player_id,player,position,team,market_value,season_points,matchday_points,avg_matchday_points,matchday_points_per_mio,season_seconds,matchday_seconds,prob,status,acquired,purchase_price,final
3,2026-09-14T15:19:58+02:00,3304,Matanović,ST,Freiburg,22820225,775,288,258.3,12.6,14899,4695,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4335,Scherhant,MF,Freiburg,11632838,382,116,127.3,10.0,14257,4076,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6209,Treu,ABW,Freiburg,10488711,275,103,91.7,9.8,12157,4949,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7215,Makengo,ABW,Freiburg,10455155,486,276,162.0,26.4,17069,5640,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7216,Rosenfelder,ABW,Freiburg,4895197,37,0,12.3,0.0,1491,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8363,Yilmaz,ABW,Freiburg,2895791,24,0,8.0,0.0,780,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8364,Ogbus,ABW,Freiburg,4121051,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11006,Suzuki,MF,Freiburg,17249871,565,95,188.3,5.5,14504,4696,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11007,Irié,MF,Freiburg,5044886,90,30,30.0,5.9,3674,709,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14048,Goto,ST,Freiburg,2763191,78,48,26.0,17.4,2564,944,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15196,Yamamoto,MF,Freiburg,2173773,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4,Blaswich,TW,Leverkusen,1152632,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,72,Flekken,TW,Leverkusen,13242032,235,70,78.3,5.3,17387,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,78,Hofmann,MF,Leverkusen,4678559,43,0,14.3,0.0,1881,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,663,Andrich,ABW,Leverkusen,3625590,38,0,12.7,0.0,1366,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2661,Diaby,ST,Leverkusen,22924213,173,126,57.7,5.5,7414,5844,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2746,Schick,ST,Leverkusen,30356790,513,136,171.0,4.5,11964,1994,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2783,Tapsoba,ABW,Leverkusen,25178293,289,188,96.3,7.5,17387,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2846,Tillman,MF,Leverkusen,12405001,232,60,77.3,4.8,9306,1214,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3754,Vázquez,ABW,Leverkusen,4802372,39,17,13.0,3.5,4680,649,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3759,Gutiérrez,ABW,Leverkusen,23339733,495,98,165.0,4.2,16754,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4318,Oermann,ABW,Leverkusen,1955050,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4563,Badé,ABW,Leverkusen,7988065,70,0,23.3,0.0,4765,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6061,Maza,MF,Leverkusen,30805410,514,88,171.3,2.9,17387,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6745,Boniface,ST,Leverkusen,3929083,43,0,14.3,0.0,667,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7269,Tella,MF,Leverkusen,3862729,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7963,Quansah,ABW,Leverkusen,17908824,288,41,96.0,2.3,12009,3855,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8374,Terrier,ST,Leverkusen,2175467,21,21,7.0,9.7,1212,1212,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11513,Kofane,ST,Leverkusen,10015113,286,138,95.3,13.8,7916,3850,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11680,Eichhorn,MF,Leverkusen,1953742,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11756,Culbreath,MF,Leverkusen,1150638,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11956,Fernández,MF,Leverkusen,11945706,365,98,121.7,8.2,12307,4631,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11957,Ben Seghir,MF,Leverkusen,4761733,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13888,Doué,ABW,Leverkusen,13487304,40,40,13.3,3.0,1989,1989,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14241,Medina,ABW,Leverkusen,11170393,317,61,105.7,5.5,11966,5195,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15199,Moreira,ST,Leverkusen,21228443,212,77,70.7,3.6,15505,4630,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1225,Zingerle,TW,Leipzig,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1246,Orban,ABW,Leipzig,27543924,593,306,197.7,11.1,17524,5710,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1333,Klostermann,ABW,Leipzig,1545906,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1689,Henrichs,ABW,Leipzig,4611830,149,115,49.7,24.9,5903,4510,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1728,Nyland,TW,Leipzig,1556370,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2275,Baumgartner,MF,Leipzig,9368654,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2522,Raum,ABW,Leipzig,33573343,434,179,144.7,5.3,17524,5710,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2687,Nkunku,ST,Leipzig,26155084,414,227,138.0,8.7,10742,3662,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2897,Reitz,MF,Leipzig,8517260,208,0,69.3,0.0,5072,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6104,Guiu,ST,Leipzig,7567303,-13,0,-4.3,0.0,1327,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6176,Seiwald,MF,Leipzig,17080050,164,0,54.7,0.0,11814,0,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6300,Ouédraogo,MF,Leipzig,10228388,68,68,22.7,6.6,2047,2047,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7224,Castello Jr.,ABW,Leipzig,19781325,277,78,92.3,3.9,10365,4519,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7239,Finkgräfe,ABW,Leipzig,2745804,27,27,9.0,9.8,948,948,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8061,Bakayoko,ST,Leipzig,6537742,48,0,16.0,0.0,5355,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8227,Vandevoordt,TW,Leipzig,15326439,424,206,141.3,13.4,17524,5710,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9507,Nusa,MF,Leipzig,27250379,631,340,210.3,12.5,15785,4762,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9776,Maksimovic,MF,Leipzig,5782516,84,0,28.0,0.0,791,0,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10113,Gomis,ST,Leipzig,9865625,361,175,120.3,17.7,10471,4517,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11008,Banzuzi,MF,Leipzig,10057949,293,164,97.7,16.3,16752,5710,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11886,Rômulo,ST,Leipzig,9198568,143,143,47.7,15.5,1192,1192,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14249,El Aynaoui,MF,Leipzig,10226454,209,164,69.7,16.0,10350,5710,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14896,Koné,ABW,Leipzig,1124028,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15376,Estève,ABW,Leipzig,11034682,210,53,70.0,4.8,7158,1190,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,51,Khedira,MF,Union Berlin,5847586,97,32,32.3,5.5,18135,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1223,Friedrich,ABW,Union Berlin,956639,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1553,Haberer,MF,Union Berlin,3956239,38,-6,12.7,-1.5,4109,1114,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1955,Burke,ST,Union Berlin,1441876,,,,,,,4,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2065,Uduokhai,ABW,Union Berlin,6855654,148,78,49.3,11.4,11974,6325,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2279,Rönnow,TW,Union Berlin,9747404,217,127,72.3,13.0,11974,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2302,Jeong,MF,Union Berlin,4293555,137,69,45.7,16.1,9458,5582,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2400,Trimmel,ABW,Union Berlin,1786741,-6,0,-2.0,0.0,1194,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2491,Skarke,MF,Union Berlin,7031131,286,137,95.3,19.5,5558,1662,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2717,Skov,MF,Union Berlin,1971347,-5,-5,-1.7,-2.5,742,742,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3102,Rothe,ABW,Union Berlin,8625398,259,156,86.3,18.1,18135,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3187,Schäfer,MF,Union Berlin,3572000,80,51,26.7,14.3,8489,3523,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3364,Klaus,TW,Union Berlin,2175217,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3419,Raab,TW,Union Berlin,4013775,9,0,3.0,0.0,6161,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3453,Köhn,ABW,Union Berlin,3025446,19,0,6.3,0.0,811,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4352,Nsoki,ABW,Union Berlin,964486,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4446,Kemlein,MF,Union Berlin,6322683,73,6,24.3,0.9,11650,2835,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4598,Juranović,ABW,Union Berlin,9828551,301,73,100.3,7.4,16940,6325,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7684,Aebischer,MF,Union Berlin,3999451,42,23,14.0,5.8,13141,5211,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7723,Querfeld,ABW,Union Berlin,12883505,341,84,113.7,6.5,12486,6325,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8381,Burcu,MF,Union Berlin,4604388,64,9,21.3,2.0,9683,2835,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9683,Ilic,ST,Union Berlin,3024182,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10106,Ljubičić,ST,Union Berlin,4485373,19,5,6.3,1.1,14522,3523,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12763,Latte Lath,ST,Union Berlin,7670366,88,8,29.3,1.0,12576,4662,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13629,Güther,MF,Union Berlin,1110727,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14917,Van den Bosch,ABW,Union Berlin,7923399,101,0,33.7,0.0,11810,0,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,17306,Imeri,MF,Union Berlin,2569186,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,173,Tah,ABW,Bayern,29812868,267,0,89.0,0.0,6434,0,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,237,Neuer,TW,Bayern,14016503,242,0,80.7,0.0,11508,0,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,383,Ulreich,TW,Bayern,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1685,Kimmich,MF,Bayern,59936842,649,92,216.3,1.5,13248,1740,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1961,Gnabry,MF,Bayern,12996937,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1991,Upamecano,ABW,Bayern,33598682,595,106,198.3,3.2,17409,5901,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2038,Laimer,ABW,Bayern,29274202,236,0,78.7,0.0,11508,0,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2300,Stanišić,ABW,Bayern,16726810,153,110,51.0,6.6,7199,5901,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2366,Davies,ABW,Bayern,15765446,443,89,147.7,5.6,11962,1753,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2804,Musiala,MF,Bayern,25280315,113,75,37.7,3.0,3962,1727,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3072,Urbig,TW,Bayern,4577462,83,83,27.7,18.1,5901,5901,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3089,Ito,ABW,Bayern,3510752,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3120,Bischof,MF,Bayern,16896452,196,108,65.3,6.4,6027,4161,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3543,Brown,ABW,Bayern,24653683,205,69,68.3,2.8,10673,4147,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6668,Minjae,ABW,Bayern,13139172,241,131,80.3,10.0,10974,5901,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7226,Kane,ST,Bayern,66293200,468,274,156.0,4.1,13880,5901,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8329,Olise,MF,Bayern,65078782,634,260,211.3,4.0,13898,5901,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10789,Karl,MF,Bayern,20835971,280,186,93.3,8.9,8373,4173,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11675,Díaz,ST,Bayern,52983276,418,74,139.3,1.4,13243,1735,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12314,Ndiaye,MF,Bayern,918425,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14251,Saibari,ST,Bayern,27871346,359,140,119.7,5.0,9756,4166,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15502,Binder,MF,Bayern,1060431,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,357,Grahl,TW,Frankfurt,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,461,Chandler,ABW,Frankfurt,500000,8,17,2.7,34.0,1847,390,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,513,Götze,MF,Frankfurt,5470764,155,99,51.7,18.1,6305,2105,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2144,Koch,ABW,Frankfurt,24721213,424,159,141.3,6.4,17621,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2255,Burkardt,ST,Frankfurt,24051675,406,246,135.3,10.2,14685,4598,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2863,Knauff,MF,Frankfurt,3198765,,,,,,,5,Aufbautraining,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2864,Collins,ABW,Frankfurt,4916831,,,,,,,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2887,Dōan,MF,Frankfurt,16307914,176,106,58.7,6.5,11057,5798,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6081,Uzun,MF,Frankfurt,25436528,403,279,134.3,11.0,14825,5406,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7275,Santos,TW,Frankfurt,3426517,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7277,Chaïbi,MF,Frankfurt,8780673,107,0,35.7,0.0,7623,0,3,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7325,Baum,ABW,Frankfurt,13551916,337,106,112.3,7.8,15773,5407,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7417,Aséko,MF,Frankfurt,3913770,63,63,21.0,16.1,3692,3692,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8351,Højlund,MF,Frankfurt,3778356,1,0,0.3,0.0,945,0,4,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10004,Ebnoutalib,ST,Frankfurt,16258586,453,11,151.0,0.7,12410,1199,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11186,Maluze,ABW,Frankfurt,4964345,396,202,132.0,40.7,11959,5798,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12284,Kosugi,ABW,Frankfurt,8401521,224,106,74.7,12.6,17621,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12285,Arrhov,MF,Frankfurt,763983,-6,0,-2.0,0.0,944,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,12294,Amaimouni,MF,Frankfurt,7366073,94,12,31.3,1.6,7067,392,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14920,Pimpong,ST,Frankfurt,1437693,-12,0,-4.0,0.0,2139,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15589,Otávio,ABW,Frankfurt,4607806,-1,0,-0.3,0.0,611,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,16369,Onyedika,MF,Frankfurt,10779242,134,12,44.7,1.1,17621,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,17285,Brassier,ABW,Frankfurt,12960898,207,128,69.0,9.9,11460,5798,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,43,Weiser,ABW,Bremen,4579987,13,13,4.3,2.8,746,746,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,157,Stark,ABW,Bremen,4158499,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1996,Friedl,ABW,Bremen,10363498,267,109,89.0,10.5,17467,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2294,Pieper,ABW,Bremen,12262586,315,118,105.0,9.6,17467,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2842,Agu,ABW,Bremen,1130484,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2939,Dinkçi,MF,Bremen,7199981,154,43,51.3,6.0,9814,5067,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3139,Itten,ST,Bremen,3346329,46,11,15.3,3.3,4131,830,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3166,Topp,ST,Bremen,789434,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3228,Njinmah,ST,Bremen,3842586,2,0,0.7,0.0,3750,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3281,Reis,MF,Bremen,9901588,184,58,61.3,5.9,15433,4308,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3450,Kolke,TW,Bremen,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3481,Stage,MF,Bremen,9623171,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6174,Arthur,ABW,Bremen,7875207,111,62,37.0,7.9,9147,4954,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7167,Lynen,MF,Bremen,4748761,0,0,0.0,0.0,2812,0,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7721,Grüll,MF,Bremen,9497747,473,56,157.7,5.9,16917,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,8166,Chuki,MF,Bremen,9231318,281,111,93.7,12.0,16659,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9513,Hein,TW,Bremen,12178420,369,219,123.0,18.0,17467,5793,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9600,Schlager,TW,Bremen,827938,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10131,Stalmach,MF,Bremen,4850869,188,16,62.7,3.3,5260,1485,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10134,Schmetgens,ABW,Bremen,4163906,48,6,16.0,1.4,8318,838,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11262,Musah,ST,Bremen,3097738,1,0,0.3,0.0,2762,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13449,Ndiaye,ABW,Bremen,2950469,,,,,,,5,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14923,Quetant,ST,Bremen,619492,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14926,Soylu,MF,Bremen,799453,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15256,Wójcik,ABW,Bremen,1447817,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15313,Erevbenagie,ST,Bremen,3128269,49,12,16.3,3.8,2494,726,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,54,Can,ABW,Dortmund,1045744,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,75,Drewes,TW,Dortmund,500000,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1704,Anton,ABW,Dortmund,33957597,580,134,193.3,3.9,17527,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1856,Sabitzer,MF,Dortmund,8119940,151,98,50.3,12.1,4706,1741,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1873,Kobel,TW,Dortmund,19676301,419,98,139.7,5.0,17527,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1920,Guirassy,ST,Dortmund,31456720,589,177,196.3,5.6,17018,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2148,Meyer,TW,Dortmund,709985,,,,,,,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2383,Schlotterbeck,ABW,Dortmund,25194822,127,127,42.3,5.0,4766,4766,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2395,Ryerson,ABW,Dortmund,23604779,271,73,90.3,3.1,15273,4757,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2714,Beier,ST,Dortmund,22496875,322,101,107.3,4.5,12137,1014,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2736,Bensebaini,ABW,Dortmund,13778146,49,49,16.3,3.6,1005,1005,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3069,Nmecha,MF,Dortmund,25458724,444,270,148.0,10.6,9236,1744,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7737,Veerman,MF,Dortmund,15975283,212,101,70.7,6.3,8310,4026,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9440,Mane,ABW,Dortmund,4001877,64,0,21.3,0.0,3152,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,9698,Fábio Silva,ST,Dortmund,10387243,277,153,92.3,14.7,6035,4027,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,10115,Svensson,ABW,Dortmund,20077362,429,143,143.0,7.1,17527,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11099,Bellingham,MF,Dortmund,19541083,379,133,126.3,6.8,17527,5771,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,11100,Inácio,MF,Dortmund,4796482,-60,0,-20.0,0.0,155,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,13472,Reggiani,ABW,Dortmund,4653384,57,0,19.0,0.0,1999,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14662,Lerma,MF,Dortmund,1797181,,,,,,,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,14899,Prates,ABW,Dortmund,5053799,34,0,11.3,0.0,632,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,15211,Gadou,ABW,Dortmund,23468310,310,114,103.3,4.9,15527,5771,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,16378,Karetsas,MF,Dortmund,23890542,249,0,83.0,0.0,8514,0,3,angeschlagen,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,16948,Konstantelias,MF,Dortmund,9093903,181,0,60.3,0.0,3348,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,17309,Nwaneri,MF,Dortmund,19175387,216,151,72.0,7.9,8065,4029,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,493,Gregoritsch,ST,Augsburg,13721933,531,255,177.0,18.6,14534,5188,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1809,Wolf,MF,Augsburg,9895436,431,31,143.7,3.1,14544,4724,3,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,1811,Gouweleeuw,ABW,Augsburg,5398008,52,0,17.3,0.0,777,0,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2195,Dahmen,TW,Augsburg,16921679,475,86,158.3,5.1,17155,5844,1,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,2764,Keitel,MF,Augsburg,1091577,21,-2,7.0,-1.8,1298,656,5,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3176,Ibrahimović,MF,Augsburg,8477511,234,53,78.0,6.3,7295,3552,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,3183,Kade,ST,Augsburg,12021770,273,0,91.0,0.0,5649,0,5,verletzt,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,4654,Kömür,MF,Augsburg,3825750,120,20,40.0,5.2,4099,1119,4,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,6168,Fellhauer,MF,Augsburg,10224320,250,43,83.3,4.2,13047,4724,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7283,Brackelmann,ABW,Augsburg,8900319,361,136,120.3,15.3,16377,5844,2,fit,,,vorlaeufig
3,2026-09-14T15:19:58+02:00,7336,Suso,MF,Augsburg,502120,,,,,,,5,verletzt,,,vorlaeufig
